param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
d_full[5],0.240787,0.000639697,0.0309663,0.0308895,0.190163,0.241209,0.290544,2391.38,2046.12,0.636735,1.0005,jf,c_B
d_full[6],0.576234,0.000869275,0.0373296,0.0376654,0.514575,0.576362,0.63843,1834.29,2303.29,0.488403,1.00214,jf,c_B
d_full[7],0.841782,0.00125498,0.0483672,0.0478061,0.761571,0.842095,0.921933,1497.56,2389.31,0.398746,1.00278,jf,c_B
d_full[8],0.945278,0.00123595,0.0479405,0.0481106,0.868102,0.94504,1.02265,1513.03,2280.97,0.402865,1.00089,jf,c_B
d_full[9],0.49948,0.000744218,0.03331,0.0336508,0.445514,0.499043,0.554038,2027.08,2500.16,0.539735,1.00126,jf,c_B
d_full[10],0.0784015,0.000498038,0.0268347,0.0273601,0.0348023,0.0780508,0.123545,2760.25,1246.36,0.734952,1.00457,jf,c_B
d_full[11],0.0367396,0.00048969,0.0251067,0.0266575,0.00323803,0.0332081,0.0820223,1750.38,1190.73,0.466062,1.00081,jf,c_B
d_full[12],0.240787,0.000639697,0.0309663,0.0308895,0.190163,0.241209,0.290544,2391.38,2046.12,0.636735,1.0005,jf,c_B
d_full[13],0.576234,0.000869275,0.0373296,0.0376654,0.514575,0.576362,0.63843,1834.29,2303.29,0.488403,1.00214,jf,c_B
d_full[14],0.841782,0.00125498,0.0483672,0.0478061,0.761571,0.842095,0.921933,1497.56,2389.31,0.398746,1.00278,jf,c_B
pk[1],0.888864,0.000275786,0.0100606,0.0102958,0.871532,0.889424,0.904443,1352.98,1895.64,0.360248,1.00368,jf,c_B
pk[2],0.840902,0.000312403,0.0116587,0.0118278,0.821025,0.84131,0.859454,1412.23,1734.97,0.376023,1.00413,jf,c_B
pk[3],0.784651,0.000325362,0.0130785,0.0131275,0.762744,0.784959,0.805586,1626.62,2158.81,0.433109,1.00345,jf,c_B
pk[4],0.778514,0.000339584,0.0133371,0.0134954,0.75594,0.779089,0.799673,1558.73,2310.05,0.415032,1.0038,jf,c_B
pk[5],0.80758,0.000345865,0.0128994,0.0130554,0.785906,0.80792,0.828421,1426.67,1778.62,0.379868,1.00438,jf,c_B
pk[6],0.84999,0.000313428,0.0117501,0.0116714,0.829954,0.850589,0.868788,1431.52,1613.22,0.381162,1.00379,jf,c_B
pk[7],0.878764,0.000291981,0.010691,0.0110147,0.860323,0.8792,0.895549,1365.25,1699.3,0.363515,1.00494,jf,c_B
pk[8],0.570051,0.000679704,0.0239195,0.0236651,0.529737,0.570426,0.608182,1262.38,1915.44,0.336124,1.00355,jf,c_B
pk[9],0.481655,0.000600678,0.0216353,0.0216553,0.445294,0.481763,0.516844,1327.31,2051.3,0.353413,1.0041,jf,c_B
pk[10],0.398858,0.000482761,0.0187924,0.0188496,0.367756,0.398886,0.429523,1531.54,2139.43,0.407793,1.00356,jf,c_B
pk[11],0.390847,0.00050285,0.0186471,0.0187711,0.360052,0.390762,0.421667,1407.46,1992.55,0.374754,1.00412,jf,c_B
pk[12],0.430469,0.000568739,0.0203683,0.020135,0.396333,0.430966,0.463864,1307.56,1923.72,0.348154,1.00421,jf,c_B
pk[13],0.496937,0.000621232,0.0224531,0.0224115,0.458768,0.49771,0.533122,1330.68,1678.52,0.35431,1.00418,jf,c_B
pk[14],0.54968,0.000670036,0.0238854,0.0241091,0.509808,0.550388,0.587828,1282.77,2046.26,0.341553,1.00484,jf,c_B
pf[1],0.608985,0.000394753,0.0170451,0.0174452,0.580044,0.609129,0.637051,1870.42,2266.54,0.498022,1.00228,jf,c_B
pf[2],0.691243,0.000355254,0.015265,0.0156461,0.666137,0.691447,0.716299,1854.93,2286.87,0.4939,1.00258,jf,c_B
pf[3],0.761048,0.000350815,0.0138524,0.0141144,0.737915,0.761443,0.783241,1574.39,2100.02,0.419202,1.00364,jf,c_B
pf[4],0.76746,0.000335277,0.0134445,0.0133924,0.744721,0.767676,0.788727,1619.27,1821.15,0.431153,1.00327,jf,c_B
pf[5],0.735194,0.000332048,0.014227,0.0146326,0.711201,0.735521,0.758497,1822.22,2579.12,0.48519,1.00229,jf,c_B
pf[6],0.67762,0.000354489,0.0152033,0.0156499,0.652211,0.678051,0.702518,1835.57,2056.85,0.488744,1.00316,jf,c_B
pf[7],0.628683,0.00039585,0.016854,0.0170141,0.600232,0.628877,0.655676,1810.2,2057.59,0.48199,1.00154,jf,c_B
pf[8],0.221308,0.000278461,0.0123723,0.0125724,0.200826,0.22117,0.241821,1997.48,2600.05,0.531854,1.00278,jf,c_B
pf[9],0.292866,0.000355523,0.0150003,0.0148339,0.267918,0.292698,0.31763,1802.68,2239.84,0.479988,1.0029,jf,c_B
pf[10],0.368953,0.000486508,0.0180362,0.0178515,0.338336,0.369181,0.398097,1409.19,2175.04,0.375214,1.00394,jf,c_B
pf[11],0.376827,0.00046192,0.0180219,0.0177965,0.346631,0.376807,0.406108,1540.62,2299.23,0.410211,1.00328,jf,c_B
pf[12],0.33879,0.000402599,0.0167166,0.016703,0.311137,0.338691,0.366129,1735.45,2290.86,0.462086,1.00282,jf,c_B
pf[13],0.279814,0.000334809,0.014377,0.0143881,0.256067,0.279868,0.303251,1869.85,2503.29,0.497872,1.00293,jf,c_B
pf[14],0.236981,0.000303312,0.0131764,0.0129791,0.215417,0.236902,0.259148,1943.13,2176.43,0.517382,1.00137,jf,c_B
vk[1],11.377,0.0200806,0.634772,0.613456,10.3511,11.3421,12.4363,1003.8,1670.26,0.267275,1.00588,jf,c_B
vk[2],10.7628,0.0189165,0.599384,0.574855,9.79631,10.7374,11.7776,1004.24,1686.21,0.267393,1.00542,jf,c_B
vk[3],10.0428,0.0180884,0.568006,0.544525,9.12809,10.018,11.0047,983.044,1641.94,0.261748,1.00541,jf,c_B
vk[4],9.96423,0.0178196,0.563871,0.543703,9.06565,9.94437,10.9115,998.677,1612.78,0.265911,1.00509,jf,c_B
vk[5],10.336,0.0182105,0.577814,0.558063,9.42626,10.3091,11.3208,1003.11,1724.22,0.267092,1.00528,jf,c_B
vk[6],10.8789,0.0190513,0.603029,0.580314,9.91809,10.8555,11.89,1002.88,1704.19,0.26703,1.00547,jf,c_B
vk[7],11.2475,0.0196576,0.624005,0.596251,10.2447,11.2185,12.2975,1010.41,1648.15,0.269034,1.00554,jf,c_B
vk[8],7.28504,0.00796613,0.293961,0.29712,6.80215,7.28211,7.75992,1363.92,2213.39,0.36316,1.00354,jf,c_B
vk[9],6.15533,0.00709921,0.266279,0.264975,5.72616,6.15231,6.60055,1406.68,2389.57,0.374547,1.00231,jf,c_B
vk[10],5.09762,0.00657749,0.240733,0.238714,4.70326,5.09455,5.49719,1337.09,2113.86,0.356019,1.0026,jf,c_B
vk[11],4.99518,0.00640206,0.237679,0.237899,4.61298,4.98955,5.40323,1376.52,2089.64,0.366517,1.00196,jf,c_B
vk[12],5.50113,0.0066673,0.250402,0.251349,5.10237,5.49594,5.92067,1402.63,2102.3,0.37347,1.00236,jf,c_B
vk[13],6.35027,0.00713564,0.268174,0.263258,5.91253,6.347,6.79712,1414.19,2122.58,0.376547,1.00224,jf,c_B
vk[14],7.02428,0.00738851,0.283754,0.280628,6.56465,7.0183,7.49999,1477.41,2186.5,0.39338,1.00283,jf,c_B
vf[1],7.79683,0.0162053,0.512253,0.492636,6.9742,7.77309,8.67197,991.191,1606.21,0.263918,1.00419,jf,c_B
vf[2],8.84817,0.0169681,0.53155,0.510949,8.00932,8.83235,9.74705,978.198,1561.4,0.260458,1.00507,jf,c_B
vf[3],9.7408,0.0176373,0.55662,0.540057,8.86212,9.72315,10.692,992.613,1675.03,0.264296,1.00515,jf,c_B
vf[4],9.82293,0.0179004,0.560052,0.541162,8.92465,9.80718,10.7799,974.648,1580.67,0.259513,1.00549,jf,c_B
vf[5],9.41036,0.0175724,0.549261,0.531399,8.52271,9.39355,10.3368,974.974,1568.9,0.2596,1.00522,jf,c_B
vf[6],8.67432,0.0169302,0.530878,0.515028,7.83448,8.65275,9.58262,978.388,1667.33,0.260509,1.00513,jf,c_B
vf[7],8.04891,0.0166913,0.522719,0.507539,7.22198,8.03098,8.93682,974.266,1781.71,0.259411,1.00481,jf,c_B
vf[8],2.83034,0.00526822,0.189437,0.186859,2.52336,2.82615,3.14885,1288.98,1858.27,0.343208,1.00175,jf,c_B
vf[9],3.74397,0.005862,0.210267,0.206574,3.40354,3.74149,4.0938,1285.54,1940.28,0.342292,1.00257,jf,c_B
vf[10],4.71557,0.00641687,0.233995,0.231577,4.34155,4.70865,5.11099,1330.39,1992.05,0.354234,1.0024,jf,c_B
vf[11],4.81625,0.00656863,0.234828,0.232736,4.43725,4.81384,5.20314,1275.77,2062.13,0.339691,1.00288,jf,c_B
vf[12],4.33062,0.00631911,0.227566,0.227941,3.95553,4.32653,4.71423,1299.76,1967.72,0.346077,1.0023,jf,c_B
vf[13],3.57759,0.00584182,0.209732,0.21437,3.24223,3.57216,3.93286,1287.63,1926.32,0.342849,1.00277,jf,c_B
vf[14],3.03074,0.00571452,0.20145,0.204019,2.71421,3.02704,3.37737,1235.2,1759.58,0.328887,1.00216,jf,c_B
sigma_k[1],1.12373,0.00223439,0.0742138,0.0736954,1.00782,1.1204,1.24916,1121.14,1850.34,0.298517,1.00511,jf,c_B
sigma_k[2],1.30779,0.00218464,0.0723845,0.0721625,1.19204,1.30557,1.43023,1117.82,1765.35,0.297635,1.00576,jf,c_B
sigma_k[3],1.46971,0.00204852,0.0690634,0.0689682,1.35853,1.46667,1.58346,1156.02,1829.69,0.307807,1.00569,jf,c_B
sigma_k[4],1.48465,0.00208915,0.0689748,0.0679009,1.37494,1.48137,1.60048,1123.58,1813.7,0.299167,1.00606,jf,c_B
sigma_k[5],1.4094,0.00218795,0.0714011,0.0707295,1.29569,1.40634,1.52844,1097.8,1708.89,0.292304,1.00596,jf,c_B
sigma_k[6],1.27668,0.00222161,0.0739616,0.0741166,1.1606,1.27352,1.4013,1128.67,1760.57,0.300523,1.00571,jf,c_B
sigma_k[7],1.16698,0.0022691,0.0750545,0.0747747,1.04735,1.1629,1.29304,1109.32,1711.52,0.29537,1.00595,jf,c_B
sigma_k[8],1.76893,0.00207675,0.0656052,0.065493,1.65881,1.76765,1.87477,1007.78,1583.9,0.268334,1.00591,jf,c_B
sigma_k[9],1.78543,0.00171725,0.0542726,0.0533396,1.69448,1.78402,1.87457,1006.95,1648.84,0.268113,1.00599,jf,c_B
sigma_k[10],1.74977,0.00148605,0.0470869,0.044715,1.67061,1.74865,1.82701,1009.24,1645.32,0.268722,1.00559,jf,c_B
sigma_k[11],1.74359,0.00145429,0.0464781,0.0443814,1.6671,1.74254,1.81995,1026.14,1733.18,0.273223,1.00524,jf,c_B
sigma_k[12],1.76925,0.00154916,0.0492709,0.0477402,1.68727,1.768,1.84994,1016.2,1724.22,0.270575,1.00569,jf,c_B
sigma_k[13],1.78653,0.00177299,0.0559687,0.0551767,1.69285,1.78513,1.87834,1005.81,1620.7,0.267811,1.00609,jf,c_B
sigma_k[14],1.77767,0.0019944,0.0629278,0.061814,1.67248,1.77649,1.87983,1005.17,1653.94,0.267638,1.00606,jf,c_B
sigma_f[1],1.74433,0.00179858,0.0586497,0.0578716,1.64877,1.74187,1.84172,1081.11,1743.0,0.287859,1.00627,jf,c_B
sigma_f[2],1.65157,0.00188872,0.0632108,0.0631399,1.54971,1.64876,1.75671,1145.63,1757.63,0.305038,1.00579,jf,c_B
sigma_f[3],1.52463,0.0020543,0.0679226,0.0673963,1.41755,1.52155,1.63874,1126.41,1769.28,0.299922,1.00597,jf,c_B
sigma_f[4],1.5104,0.00201404,0.0679135,0.0679564,1.40241,1.5079,1.62284,1156.2,1808.61,0.307852,1.00557,jf,c_B
sigma_f[5],1.57747,0.00193091,0.0656405,0.0661555,1.47251,1.57519,1.68913,1173.56,1935.6,0.312475,1.00556,jf,c_B
sigma_f[6],1.6709,0.00186082,0.061794,0.0612387,1.57301,1.66898,1.77414,1131.82,1829.39,0.301363,1.00586,jf,c_B
sigma_f[7],1.72709,0.00180355,0.0592576,0.0585517,1.63158,1.72467,1.82684,1105.95,1805.98,0.294475,1.00578,jf,c_B
sigma_f[8],1.48351,0.00134792,0.0451596,0.0440062,1.40859,1.48272,1.55904,1122.79,1737.82,0.298958,1.00289,jf,c_B
sigma_f[9],1.62623,0.00134517,0.043517,0.0425488,1.55429,1.62562,1.69846,1050.71,1683.54,0.279766,1.00445,jf,c_B
sigma_f[10],1.72422,0.00141658,0.0453772,0.0438626,1.65032,1.72338,1.79893,1028.86,1723.58,0.273947,1.0051,jf,c_B
sigma_f[11],1.73166,0.00144631,0.0458274,0.043849,1.65677,1.7309,1.80631,1008.17,1687.2,0.268438,1.00554,jf,c_B
sigma_f[12],1.69132,0.00139884,0.0446056,0.0428856,1.61778,1.69113,1.76419,1022.56,1735.82,0.27227,1.00491,jf,c_B
sigma_f[13],1.60422,0.00135233,0.0441072,0.0439969,1.53262,1.60406,1.67558,1064.73,1893.93,0.283497,1.00437,jf,c_B
sigma_f[14],1.51959,0.00139179,0.0456992,0.0455611,1.44469,1.51948,1.59423,1077.9,1678.11,0.287006,1.00361,jf,c_B
log_lik[1],-0.273067,0.000514268,0.0347547,0.0345999,-0.331634,-0.272383,-0.218,4644.19,3517.57,1.23658,0.999925,jf,c_B
log_lik[2],0.399558,0.000379215,0.020416,0.0202837,0.365334,0.399447,0.433329,2930.54,3211.68,0.780293,1.00223,jf,c_B
log_lik[3],0.179024,0.000505082,0.0284546,0.0279891,0.130363,0.180006,0.22444,3320.83,2188.82,0.884215,0.999893,jf,c_B
log_lik[4],0.528458,0.000387122,0.0251153,0.024827,0.4868,0.52923,0.568881,4235.22,3490.09,1.12768,1.0006,jf,c_B
log_lik[5],0.299565,0.000547844,0.0325583,0.0322608,0.24435,0.300844,0.351535,3643.06,2352.72,0.970013,0.999882,jf,c_B
log_lik[6],-0.0815329,0.000565821,0.0305884,0.030263,-0.1323,-0.0816764,-0.0304214,2961.9,1455.54,0.788645,1.0024,jf,c_B
log_lik[7],-0.300642,0.000541668,0.0292463,0.0291187,-0.349209,-0.300168,-0.252884,2979.98,1846.49,0.793457,1.00151,jf,c_B
log_lik[8],0.757313,0.000432482,0.0243601,0.0243634,0.717339,0.757742,0.796451,3245.49,2984.08,0.864154,1.00195,jf,c_B
log_lik[9],0.0452783,0.000588732,0.0326899,0.03266,-0.0091215,0.0450771,0.0997529,3100.19,1504.36,0.825467,1.00275,jf,c_B
log_lik[10],0.540252,0.000375678,0.0227207,0.0226617,0.502233,0.540552,0.576826,3739.69,3023.23,0.995741,1.00057,jf,c_B
log_lik[11],0.650912,0.00041297,0.0208918,0.0213658,0.616785,0.650973,0.685909,2605.91,2947.38,0.693859,1.00184,jf,c_B
log_lik[12],-1.00623,0.000886952,0.0579612,0.0566545,-1.10363,-1.00515,-0.913392,4310.26,3516.78,1.14766,1.00039,jf,c_B
log_lik[13],-0.277715,0.000543497,0.029289,0.0291251,-0.326268,-0.277405,-0.229848,2966.76,1811.37,0.789938,1.00212,jf,c_B
log_lik[14],0.296189,0.000619197,0.0377048,0.0376461,0.232051,0.296566,0.356022,3831.99,2278.32,1.02032,0.999763,jf,c_B
log_lik[15],0.252152,0.00066017,0.0401734,0.0401612,0.184233,0.252286,0.316926,3816.15,2291.4,1.0161,0.999836,jf,c_B
log_lik[16],0.49055,0.000541649,0.0348289,0.0355425,0.432069,0.491172,0.5459,4219.67,3191.7,1.12354,1.00138,jf,c_B
log_lik[17],-0.0698931,0.000567571,0.0307267,0.0304807,-0.120822,-0.0700404,-0.0184902,2976.18,1467.02,0.792448,1.00237,jf,c_B
log_lik[18],0.764603,0.00042917,0.0225861,0.0226252,0.727599,0.764982,0.80202,2796.58,3209.95,0.744627,1.00088,jf,c_B
log_lik[19],-3.42042,0.00118144,0.0644943,0.0658358,-3.52528,-3.42006,-3.31827,2999.45,2939.82,0.798642,1.00064,jf,c_B
log_lik[20],-1.82789,0.00126905,0.0788219,0.0762482,-1.95896,-1.82772,-1.69645,3889.36,3429.46,1.03559,0.999946,jf,c_B
log_lik[21],-1.11037,0.000571315,0.0375316,0.0382832,-1.17324,-1.11045,-1.04936,4346.89,3044.27,1.15742,1.00034,jf,c_B
log_lik[22],-2.75679,0.000848312,0.0540089,0.0516928,-2.84846,-2.75737,-2.66606,4065.76,3140.2,1.08256,1.00084,jf,c_B
log_lik[23],-2.93818,0.000776469,0.0505217,0.0491884,-3.02367,-2.93802,-2.85498,4264.5,3178.63,1.13548,1.00095,jf,c_B
log_lik[24],0.0733643,0.000401399,0.0254262,0.0256635,0.0309875,0.0737458,0.114011,4090.67,3712.27,1.08919,1.00088,jf,c_B
log_lik[25],-3.214,0.000746999,0.0484945,0.0472323,-3.29562,-3.21252,-3.13541,4227.44,3045.18,1.12561,1.00158,jf,c_B
log_lik[26],-0.0164136,0.000312425,0.0184569,0.0183304,-0.046654,-0.0161278,0.0137853,3518.6,2882.53,0.936874,1.00019,jf,c_B
log_lik[27],-0.671747,0.000453478,0.0304209,0.0309932,-0.722845,-0.671425,-0.622685,4540.42,3274.66,1.20894,0.99989,jf,c_B
log_lik[28],0.145485,0.000390264,0.0238909,0.0240075,0.105415,0.145757,0.183588,3811.82,3675.78,1.01495,1.00118,jf,c_B
log_lik[29],0.186442,0.000505826,0.0286175,0.0280642,0.137639,0.187346,0.232127,3332.49,2188.82,0.887318,0.999963,jf,c_B
log_lik[30],-0.58378,0.000536793,0.0302879,0.0304796,-0.633825,-0.583287,-0.534822,3287.97,2298.77,0.875464,1.00047,jf,c_B
log_lik[31],-0.0042533,0.000399508,0.0252847,0.0252726,-0.0471937,-0.00371882,0.0360105,4160.87,3385.83,1.10789,1.00045,jf,c_B
log_lik[32],-0.0654283,0.000430682,0.0288491,0.0291843,-0.11433,-0.0648302,-0.020027,4594.77,3520.81,1.22342,1.0004,jf,c_B
log_lik[33],0.150938,0.000389462,0.023783,0.0238207,0.111089,0.151169,0.188978,3788.92,3711.96,1.00885,1.00121,jf,c_B
log_lik[34],0.599241,0.000407249,0.0255486,0.0256012,0.55683,0.599464,0.64021,4044.01,2961.15,1.07677,1.0003,jf,c_B
log_lik[35],0.588386,0.000379348,0.0198071,0.0202095,0.555225,0.588316,0.621854,2778.89,3250.46,0.739917,1.00231,jf,c_B
log_lik[36],-2.89916,0.000846615,0.0561345,0.054187,-2.99205,-2.89994,-2.80526,4463.53,3379.04,1.18847,1.00118,jf,c_B
log_lik[37],-1.89304,0.00100033,0.0622164,0.0605453,-1.9967,-1.89232,-1.79038,3893.01,2963.32,1.03657,0.999855,jf,c_B
log_lik[38],-2.55469,0.000871359,0.0543348,0.0534607,-2.64614,-2.55477,-2.46577,3907.83,3015.2,1.04051,1.00031,jf,c_B
log_lik[39],0.454288,0.000383168,0.0201601,0.0200549,0.420731,0.454033,0.488055,2799.13,3389.37,0.745305,1.00233,jf,c_B
log_lik[40],0.374386,0.000344715,0.0207584,0.0202694,0.340072,0.374599,0.407843,3644.79,3203.71,0.970473,1.00111,jf,c_B
log_lik[41],-1.13677,0.000590517,0.0372525,0.0358388,-1.19977,-1.13624,-1.07599,4015.48,3056.15,1.06917,1.00021,jf,c_B
log_lik[42],0.601518,0.000409851,0.0257607,0.0257703,0.558957,0.60156,0.643055,4063.23,2961.77,1.08189,1.00029,jf,c_B
log_lik[43],0.543536,0.000397591,0.0261392,0.0255943,0.500292,0.544079,0.585851,4352.43,3421.16,1.15889,1.00037,jf,c_B
log_lik[44],0.759992,0.000428648,0.0224928,0.0224056,0.72324,0.760482,0.797405,2782.21,3055.31,0.740799,1.00093,jf,c_B
log_lik[45],0.594887,0.000380538,0.0198958,0.0201546,0.561759,0.594903,0.628458,2785.57,3337.65,0.741694,1.00232,jf,c_B
log_lik[46],-0.174587,0.000463644,0.0247832,0.0250403,-0.216361,-0.174475,-0.134884,2942.39,2766.3,0.78345,1.00033,jf,c_B
log_lik[47],-3.43578,0.00125878,0.0675297,0.0692991,-3.54529,-3.43475,-3.32849,2896.24,2856.77,0.771161,1.00056,jf,c_B
log_lik[48],-0.0711576,0.000308923,0.0190916,0.019283,-0.102429,-0.0709536,-0.0401459,3862.91,2533.23,1.02855,1.0,jf,c_B
log_lik[49],-3.06603,0.000756072,0.0511707,0.0496591,-3.15,-3.06622,-2.98249,4751.71,3164.01,1.26521,1.00109,jf,c_B
log_lik[50],0.291126,0.000356473,0.0197451,0.0198193,0.258063,0.291641,0.322978,3173.73,3193.1,0.845047,1.00065,jf,c_B
log_lik[51],-1.44474,0.00105631,0.0677826,0.0679897,-1.55812,-1.44411,-1.33599,4147.05,3305.25,1.10421,1.00058,jf,c_B
log_lik[52],0.449829,0.000382778,0.0201737,0.0201754,0.416117,0.449523,0.483634,2808.06,3255.94,0.747682,1.00232,jf,c_B
log_lik[53],-2.56219,0.00101294,0.0638629,0.0613167,-2.66671,-2.56225,-2.45468,3994.19,2912.94,1.06351,1.00017,jf,c_B
